"Campaign name","Ad set name",Gender,Age,"Ad name","Amount spent (THB)",Reach,Impressions,"Link clicks","Landing page views","Website adds to cart","Website purchases","Website purchases conversion value","Reporting starts","Reporting ends"
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,55-64,"ผ่อนทอง 0% June 2026",35.31898148,1464,2716,36,34,2,3,96010,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",female,18-24,"Pay Day 25-30 June 2026",34.57927437,1100,1595,16,12,3,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",male,35-44,"Pay Day 25-30 June 2026",34.03927556,1290,1530,29,24,3,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,male,55-64,"Test - Trust - ช่องทางชำระเงิน",33.99023023,838,1257,17,17,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,25-34,"Aurora Mid Year Gold Sale  25- 30 Jun 26",30.95,767,844,7,6,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,male,55-64,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",30.60066377,950,1470,14,8,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,25-34,"Aurora Mid Year Gold Sale  25- 30 Jun 26",27.72,826,895,7,6,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,35-44,"ผ่อนทอง 0% June 2026",26.99,1173,1973,37,32,26,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",female,45-54,"Pay Day 25-30 June 2026",26.55,520,720,10,10,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,65+,"ผ่อนทอง 0% June 2026",25.65966352,1333,2072,32,27,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",male,25-34,"Pay Day 25-30 June 2026",24.02948859,988,1156,17,12,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,45-54,"Aurora Mid Year Gold Sale  25- 30 Jun 26",23.47,418,445,12,11,5,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",female,55-64,"Pay Day 25-30 June 2026",21.58954052,420,587,20,17,5,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,55-64,"ผ่อนทอง 0% June 2026",21.4897182,1138,1688,28,23,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,55-64,"Aurora Mid Year Gold Sale  25- 30 Jun 26",21.04900426,391,468,15,13,5,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",male,18-24,"Pay Day 25-30 June 2026",20.86956206,744,990,8,5,2,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,25-34,"ผ่อนทอง 0% June 2026",19.97,1038,1670,35,29,11,2,264048,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,65+,"ผ่อนทอง 0% June 2026",19.349442,704,1380,17,17,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,18-24,"ผ่อนทอง 0% June 2026",18.93945383,963,1564,18,17,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,65+,"Gems of The Day  21- 30 Jun 26",18.8101946,553,918,3,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,45-54,"ผ่อนทอง 0% June 2026",18.66,667,1242,28,22,6,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,55-64,"ผ่อนทอง 0% June 2026",18.01,525,1042,45,38,11,3,128130,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,35-44,"Aurora Mid Year Gold Sale  25- 30 Jun 26",17.55,400,431,7,5,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,45-54,"Aurora Mid Year Gold Sale  25- 30 Jun 26",17,210,222,7,5,2,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,55-64,"Gems of The Day  21- 30 Jun 26",16.54004283,296,709,1,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,18-24,"ผ่อนทอง 0% June 2026",14.32981209,847,1197,22,21,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,65+,"ผ่อนทอง 0% June 2026",13.91981747,740,1111,11,8,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,65+,"Gems of The Day  21- 30 Jun 26",12.11003136,199,334,2,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,25-34,"Aurora Mid Year Gold Sale  25- 30 Jun 26",12.06,324,357,3,3,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,55-64,"Aurora Mid Year Gold Sale  25- 30 Jun 26",11.63944939,235,280,12,8,3,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,35-44,"Gems of The Day  21- 30 Jun 26",11.46002007,184,394,4,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,18-24,"Gems of The Day  21- 30 Jun 26",11.4300296,207,484,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,45-54,"Gems of The Day  21- 30 Jun 26",9.61001683,122,252,2,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,25-34,"ผ่อนทอง 0% June 2026",9.4597272,316,736,6,4,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",male,45-54,"Pay Day 25-30 June 2026",9.29980208,395,438,8,7,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,45-54,"Aurora Mid Year Gold Sale  25- 30 Jun 26",9.19,187,198,6,3,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,25-34,"Gems of The Day  21- 30 Jun 26",9.12001597,148,385,2,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,35-44,"ผ่อนทอง 0% June 2026",8.73974796,346,745,4,3,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",male,35-44,"Pay Day 25-30 June 2026",8.66,239,274,5,5,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,35-44,"Gems of The Day  21- 30 Jun 26",7.47001934,111,272,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,18-24,"Aurora Mid Year Gold Sale  25- 30 Jun 26",7.02966746,248,298,2,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,35-44,"Gems of The Day  21- 30 Jun 26",6.98007221,155,303,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",female,65+,"Pay Day 25-30 June 2026",6.92985252,157,193,4,3,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,65+,"Aurora Mid Year Gold Sale  25- 30 Jun 26",6.80967786,112,138,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,55-64,"ผ่อนทอง 0% June 2026",6.64,247,410,11,11,4,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",male,25-34,"Pay Day 25-30 June 2026",6.3,224,264,4,4,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,25-34,"Gems of The Day  21- 30 Jun 26",6.17006383,126,245,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,35-44,"Aurora Mid Year Gold Sale  25- 30 Jun 26",6.08,137,151,3,1,2,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,45-54,"Gems of The Day  21- 30 Jun 26",6.01006218,84,181,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,65+,"ผ่อนทอง 0% June 2026",5.97,196,359,9,7,3,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,25-34,"Gems of The Day  21- 30 Jun 26",5.54001435,81,152,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,65+,"Gems of The Day  21- 30 Jun 26",4.70001217,103,145,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,55-64,"Aurora Mid Year Gold Sale  25- 30 Jun 26",4.62,91,93,2,2,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,25-34,"Aurora Mid Year Gold Sale  25- 30 Jun 26",4.39,114,125,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",female,55-64,"Pay Day 25-30 June 2026",4.31,84,125,1,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",female,18-24,"Pay Day 25-30 June 2026",4.24990955,116,173,6,4,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",male,55-64,"Pay Day 25-30 June 2026",3.98991508,123,158,2,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,18-24,"ผ่อนทอง 0% June 2026",3.91,243,353,3,4,6,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,35-44,"ผ่อนทอง 0% June 2026",3.82994978,167,253,3,3,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,18-24,"Aurora Mid Year Gold Sale  25- 30 Jun 26",3.6698264,80,116,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,25-34,"Test - Service - ซื้อทองออนไลน์อย่างมั่นใจ",3.66009386,108,157,2,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,65+,"ผ่อนทอง 0% June 2026",3.5,123,210,8,6,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",unknown,35-44,"Pay Day 25-30 June 2026",3.43992781,66,113,3,3,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,18-24,"Test - Service - ทองแท้ 96.5",3.11005356,108,152,2,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,25-34,"Test - Service - ทองแท้ 96.5",3.04005235,103,142,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",female,65+,"Pay Day 25-30 June 2026",2.97,37,50,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,55-64,"Aurora Mid Year Gold Sale  25- 30 Jun 26",2.75,59,62,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,35-44,"Aurora Mid Year Gold Sale  25- 30 Jun 26",2.70987181,40,49,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,25-34,"Test - Trust - ช่องทางชำระเงิน",2.65001795,103,132,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,25-34,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",2.56998212,73,99,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,18-24,"ผ่อนทอง 0% June 2026",2.55,227,279,5,5,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,45-54,"Gems of The Day  21- 30 Jun 26",2.50000647,34,81,1,,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,25-34,"ผ่อนทอง 0% June 2026",2.45996774,149,214,2,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,18-24,"Test - Trust - ช่องทางชำระเงิน",2.44001653,90,130,2,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,65+,"Aurora Mid Year Gold Sale  25- 30 Jun 26",2.43988458,70,79,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,18-24,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",2.41005228,82,124,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",male,45-54,"Pay Day 25-30 June 2026",2.27,54,65,2,2,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,18-24,"Aurora Mid Year Gold Sale  25- 30 Jun 26",2.22,88,95,1,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,25-34,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",2.20004772,79,110,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,18-24,"Gems of The Day  21- 30 Jun 26",2.16002235,43,109,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,18-24,"Test - Service - ซื้อทองออนไลน์อย่างมั่นใจ",2.15005514,75,115,1,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,55-64,"Gems of The Day  21- 30 Jun 26",2.15000376,26,36,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,18-24,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",1.85998706,71,102,3,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",unknown,45-54,"Pay Day 25-30 June 2026",1.8299616,30,58,2,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",unknown,25-34,"Pay Day 25-30 June 2026",1.77996265,40,63,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,45-54,"Aurora Mid Year Gold Sale  25- 30 Jun 26",1.61992337,23,26,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,18-24,"Gems of The Day  21- 30 Jun 26",1.57000275,36,85,1,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",female,18-24,"Pay Day 25-30 June 2026",1.53,66,71,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",male,65+,"Pay Day 25-30 June 2026",1.4799685,61,65,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,65+,"Gems of The Day  21- 30 Jun 26",1.40000245,10,15,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,45-54,"Aurora Mid Year Gold Sale  25- 30 Jun 26",1.37,32,34,3,3,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,45-54,"ผ่อนทอง 0% June 2026",1.24996395,59,92,2,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,35-44,"Test - Trust - ช่องทางชำระเงิน",1.20000813,29,40,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,65+,"Test - Branding - เปลี่ยนโอากาสพิเศษ",1.18001643,20,50,1,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,55-64,"Aurora Mid Year Gold Sale  25- 30 Jun 26",1.17,20,21,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,35-44,"Test - Service - ทองแท้ 96.5",1.13001946,35,48,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,18-24,"Aurora Mid Year Gold Sale  25- 30 Jun 26",1.12,30,33,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",unknown,55-64,"Pay Day 25-30 June 2026",1.06997755,12,15,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,25-34,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.98995317,26,29,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,55-64,"Gems of The Day  21- 30 Jun 26",0.95000983,21,37,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,18-24,"Gems of The Day  21- 30 Jun 26",0.95000246,10,52,,,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,65+,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.95,22,22,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,35-44,"Test - Service - ซื้อทองออนไลน์อย่างมั่นใจ",0.90002308,33,45,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,65+,"Gems of The Day  21- 30 Jun 26",0.870009,12,44,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,35-44,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.82001779,29,35,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",unknown,35-44,"Pay Day 25-30 June 2026",0.78998319,26,29,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,45-54,"Test - Trust - ช่องทางชำระเงิน",0.75000508,20,29,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,25-34,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0.74001031,32,38,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,18-24,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0.73001017,24,32,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,65+,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.65,20,22,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",unknown,25-34,"Pay Day 25-30 June 2026",0.60998702,16,26,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,55-64,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.60997114,6,7,3,3,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,45-54,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0.58000808,14,23,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,45-54,"ผ่อนทอง 0% June 2026",0.56999253,38,43,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,35-44,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0.5599961,23,31,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,25-34,"ผ่อนทอง 0% June 2026",0.54,12,18,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,55-64,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.53,7,7,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",male,55-64,"Pay Day 25-30 June 2026",0.52,16,22,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",unknown,45-54,"Pay Day 25-30 June 2026",0.47998978,8,14,1,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,45-54,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.4700102,14,15,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,55-64,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0.47000655,16,31,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,45-54,"Test - Service - ทองแท้ 96.5",0.46000792,15,16,1,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",male,18-24,"Pay Day 25-30 June 2026",0.44999042,18,18,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,65+,"Test - Service - ซื้อทองออนไลน์อย่างมั่นใจ",0.43001103,8,19,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,45-54,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0.41999708,14,18,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",unknown,18-24,"Pay Day 25-30 June 2026",0.41999119,9,13,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,65+,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.40000868,13,22,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,35-44,"ผ่อนทอง 0% June 2026",0.39,21,37,1,1,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,18-24,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.37,11,12,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",unknown,25-34,"Pay Day 25-30 June 2026",0.35,7,10,2,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,18-24,"ผ่อนทอง 0% June 2026",0.30999106,20,31,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,45-54,"Test - Service - ซื้อทองออนไลน์อย่างมั่นใจ",0.29000744,10,11,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,65+,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.28,6,7,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,65+,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0.23999833,10,17,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,18-24,"ผ่อนทอง 0% June 2026",0.23999685,21,23,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,65+,"Test - Service - ทองแท้ 96.5",0.23000396,8,8,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,35-44,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.23,5,5,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,45-54,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.23,4,4,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",unknown,65+,"Pay Day 25-30 June 2026",0.22999517,7,10,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,35-44,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0.22000306,9,11,1,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,55-64,"Test - Trust - ช่องทางชำระเงิน",0.22000149,7,15,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",male,18-24,"Pay Day 25-30 June 2026",0.21,11,12,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",male,65+,"Pay Day 25-30 June 2026",0.21,5,6,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",unknown,35-44,"Pay Day 25-30 June 2026",0.2,6,6,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,55-64,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0.19999861,8,14,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,65+,"ผ่อนทอง 0% June 2026",0.17999764,6,12,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,45-54,"ผ่อนทอง 0% June 2026",0.17,9,11,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,55-64,"ผ่อนทอง 0% June 2026",0.1699951,8,13,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,18-24,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.15,4,4,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,65+,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.15,3,4,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,65+,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.13999338,1,1,,,,,,2026-06-23,2026-06-29
